facility_code,name,zip,address,longitude,latitude,method,matching_level
A140480,八木医院,223-0062,神奈川県横浜市港北区日吉本町１－１－６,139.64619446,35.55380242,geocoding,
A140219,医療法人芝成会　吉川内科・循環器科クリニック,223-0062,神奈川県横浜市港北区日吉本町１－２０－２　吉川ビル１Ｆ,139.64583341,35.55312476,geocoding,
A140180,日吉内科,223-0062,神奈川県横浜市港北区日吉本町１－８－３,139.64325024,35.55432451,geocoding,
A140511,医療法人社団　ナイズ　キャップスクリニック　高田,223-0066,神奈川県横浜市港北区高田西１－１－４７そよら横浜高田２Ｆ,139.61849986,35.54944751,geocoding,6
A140382,医療法人社団コンパス　コンパス内科歯科クリニック都筑センター南,224-0001,神奈川県横浜市都筑区茅ヶ崎中央４５－１４　村田ビル３階,139.57414623,35.54596956,geocoding,
A140184,（医）星の子　星の子どもクリニック,224-0001,神奈川県横浜市都筑区中川１－１９－１－４Ｆ,139.57057331,35.56311683,geocoding,
A140488,五良ファミリークリニックセンター南,224-0006,神奈川県横浜市都筑区荏田東４－３－１９,139.56683031,35.54553602,geocoding,
A140248,ときえだ小児科クリニック,224-0021,神奈川県横浜市都筑区北山田１－１２－１５,139.59491571,35.56087914,geocoding,
A140330,港北メディカルクリニック,224-0027,神奈川県横浜市都筑区大棚町３００１－８,139.57912335,35.54903876,geocoding,
A140508,南山田クリニック,224-0029,神奈川県横浜市都筑区南山田２－１８－２奥村ビル１Ｆ,139.58944151,35.55495771,geocoding,6
A140086,桜並木医院,224-0037,神奈川県横浜市都筑区茅ケ崎南２－１１－２,139.58090163,35.53609891,geocoding,
A140485,ららぽーと横浜クリニック,224-0053,神奈川県横浜市都筑区池辺町４０３５－１ららぽーと横浜１Ｆ,139.56631986,35.51792557,geocoding,
A140355,医療法人社団　若葉会　つづき病院,224-0057,神奈川県横浜市都筑区川和町２６７４－８３,139.54826039,35.53886129,geocoding,
A140474,医療法人社団ＣＭＧ　ふれあいの丘内科内視鏡健診クリニック,224-0062,神奈川県横浜市都筑区葛が谷１０－３エムズビル３・４階,139.56077852,35.53750354,geocoding,
A140308,有本小児科内科,225-0002,神奈川県横浜市青葉区美しが丘２－２０－１８　ドムス有本１０１,139.55849596,35.58000853,geocoding,
A140249,桑原クリニック,225-0002,神奈川県横浜市青葉区美しが丘３－３２－５,139.54979383,35.58554111,geocoding,
A140426,たまプラーザ整形外科リウマチ科,225-0003,神奈川県横浜市青葉区新石川２－３－３－１階Ａ号室,139.55809891,35.57627856,geocoding,
A140178,よしむら内科クリニック,225-0005,神奈川県横浜市青葉区荏子田１－３－３,139.54487784,35.57791719,geocoding,
A140431,メンタルクリニック響,225-0011,神奈川県横浜市青葉区あざみ野２－２－８プロスパあざみ野ビル２階,139.55379134,35.56814647,geocoding,
A140270,医療法人社団　健生会　長浜医院,225-0011,神奈川県横浜市青葉区あざみ野４－２－４,139.54089231,35.57129032,geocoding,
A140492,医療法人社団成仁会　市ヶ尾病院健診センター,225-0024,神奈川県横浜市青葉区市ケ尾町２３－１,139.5399495,35.54796858,geocoding,
A140373,牧野記念病院,226-0003,神奈川県横浜市緑区鴨居２－２１－１１,139.57023604,35.50775172,geocoding,
A140170,三保町内科・循環器クリニック,226-0015,神奈川県横浜市緑区三保町１８０３－１,139.527026,35.51895016,geocoding,
A140471,坂本内科クリニック,226-0019,神奈川県横浜市緑区中山１－６－１ミヨシズシードビル４０２号,139.54068315,35.51497027,geocoding,
A140263,さいとうクリニック,226-0021,神奈川県横浜市緑区北八朔町１２０８－１,139.53636999,35.5297156,geocoding,
A140131,岩波胃腸科外科医院,226-0022,神奈川県横浜市緑区青砥町１１２２,139.54589402,35.51885885,geocoding,
A140155,いのうち内科クリニック,226-0025,神奈川県横浜市緑区十日市場町９０１－１２,139.52350969,35.52249688,geocoding,
A140420,医療法人社団　日本厚生団　長津田健診・透析クリニック,226-0027,神奈川県横浜市緑区長津田４－２３－１,139.493338,35.53611386,geocoding,
A140419,さとう内科クリニック,227-0043,神奈川県横浜市青葉区藤が丘１－２８－２０　ファミーユ２Ｆ,139.52861732,35.54536886,geocoding,
A140048,医療法人　健究社　スマイル眼科クリニック,227-0062,神奈川県横浜市青葉区青葉台１－６－１２カンゼームビル４階,139.51667655,35.54193827,geocoding,
A140483,たけのこメディカルパーク,227-0062,神奈川県横浜市青葉区青葉台２－８－２０パルテ青葉台２Ｆ,139.51524868,35.54359617,geocoding,
A140479,医療法人社団やまびこ　青葉台整形外科リウマチ科,227-0062,神奈川県横浜市青葉区青葉台２－９－１ケンプラザビル３Ｆ,139.51627644,35.54368238,geocoding,
A140527,うしおだ在宅クリニック,230-0001,神奈川県横浜市鶴見区矢向１－５－２９うしおだ総合ケアセンター,139.67867549,35.52874783,geocoding,6
A140206,汐田総合病院,230-0001,神奈川県横浜市鶴見区矢向１－６－２０,139.67821719,35.52967548,geocoding,
A140544,おおやまこどもクリニック,230-0001,神奈川県横浜市鶴見区矢向６－７－１５,139.68022516,35.53820474,geocoding,6
A140321,めがね橋小児科,230-0017,神奈川県横浜市鶴見区東寺尾中台１２－３７,139.66339946,35.51089206,geocoding,
A140418,医療法人社団　崇英会　冨士見クリニック,230-0026,神奈川県横浜市鶴見区市場富士見町８－８,139.68843863,35.51698816,geocoding,
A140227,坂本クリニック,230-0052,神奈川県横浜市鶴見区生麦５－６－２,139.67381257,35.50054051,geocoding,
A140143,ふくし内科クリニック,230-0071,神奈川県横浜市鶴見区駒岡４－１８－２０,139.65733293,35.53439731,geocoding,
A140284,医療法人社団　古賀クリニック,230-0076,神奈川県横浜市鶴見区馬場７－３０－１,139.64554528,35.50889738,geocoding,
A140348,医療法人社団　康心会　ふれあい鶴見ホスピタル,230-0077,神奈川県横浜市鶴見区東寺尾４－４－２２,139.65868917,35.49621871,geocoding,
A140408,医療法人社団　悠仁会　ほほえみ内科クリニック,230-0078,神奈川県横浜市鶴見区岸谷１－２２－２２ルミエール大谷１階,139.66546076,35.49577437,geocoding,
A140497,うるうクリニック関内馬車道,231-0007,神奈川県横浜市中区弁天通３－４７－２フロール横濱関内３０２号,139.63838084,35.44795416,geocoding,
A140214,相生２３クリニック,231-0012,神奈川県横浜市中区相生町１－３モア・グランド関内ビル１Ｆ,139.63968637,35.4459572,geocoding,
A140463,馬車道栗山内科クリニック,231-0012,神奈川県横浜市中区相生町５－７８清栄ビル馬車道５階,139.63550607,35.44811249,geocoding,
A140292,医療法人　祐清会　雨宮クリニック,231-0015,神奈川県横浜市中区尾上町５－７６明治屋尾上町ビル５Ｆ,139.6341757,35.44651273,geocoding,
A140475,医療法人社団　結樹会　スターフィールド・クリニック横浜,231-0016,神奈川県横浜市中区真砂町３－３１アクティオーレ関内３階,139.63606726,35.44521289,geocoding,
A140505,誠友クリニック,231-0023,神奈川県横浜市中区山下町２２４－２パークポイント山下町１Ｆ,139.64192244,35.44275758,geocoding,6
A140100,うしくぼ消化器・内科クリニック,231-0028,神奈川県横浜市中区翁町１－４－１アルテマリンウェーブビル２Ｆ,139.63807837,35.44178554,geocoding,
A140225,久保内科クリニック,231-0048,神奈川県横浜市中区蓬莱町２－３－３,139.63458693,35.44323263,geocoding,
A140437,医療法人社団　優和会　湘南健診クリニック　ココットさくら館,231-0062,神奈川県横浜市中区桜木町１－１－７ヒューリックみなとみらい１３階,139.63055355,35.45263412,geocoding,
A140491,医療法人社団　ファミリーメディカル　横浜日ノ出町呼吸器内科・内科クリニック,231-0066,神奈川県横浜市中区日ノ出町１－３０－４日ノ出町ビル３Ｆ,139.62699845,35.44544627,geocoding,
A140102,医療法人社団　広秀会　みなとクリニック,231-0806,神奈川県横浜市中区本牧町１－７,139.65745484,35.43175846,geocoding,
A140133,向井クリニック,231-0861,神奈川県横浜市中区元町１－５１－１－Ｆ－ｆｌａｔ１Ｆ,139.65063011,35.44049108,geocoding,
A140187,あずま医院,232-0007,神奈川県横浜市南区清水ケ丘１－２１,139.61246389,35.4395608,geocoding,
A140506,井土ヶ谷整形外科リハビリクリニック,232-0052,神奈川県横浜市南区井土ケ谷中町１５８アクロスキューブ３Ｆ,139.60163449,35.43326967,geocoding,6
A140404,北郷耳鼻咽喉科クリニック,232-0056,神奈川県横浜市南区通町１－２,139.6077284,35.4287344,geocoding,
A140205,医療法人社団ファミリーメディカル　横浜弘明寺呼吸器内科・内科クリニック,232-0066,神奈川県横浜市南区六ツ川１－８１ＦＨＣビル２階,139.59132715,35.42503148,geocoding,
A140050,原整形外科医院,232-0067,神奈川県横浜市南区弘明寺町２６８,139.59821261,35.42416251,geocoding,
A140045,医療法人社団　厚済会　上大岡仁正クリニック,233-0002,神奈川県横浜市港南区上大岡西１－１０－１,139.59640435,35.40998415,geocoding,
A140389,宮川医院,233-0002,神奈川県横浜市港南区上大岡西１－１２－１７,139.59560166,35.41092841,geocoding,
A140522,医療法人社団　豊福医院,233-0012,神奈川県横浜市港南区上永谷３－１８－１６,139.57060964,35.40695856,geocoding,6
A140113,医療法人　真心会　上永谷さいとうクリニック,233-0013,神奈川県横浜市港南区丸山台１－２－１京急シティ上永谷Ｌウイング２Ｆ,139.57310666,35.40189817,geocoding,
A140358,医療法人社団寿啓会　原口小児科医院,233-0013,神奈川県横浜市港南区丸山台３－４１－１,139.56567958,35.39669592,geocoding,
A140196,医療法人社団　森豊会　中森内科クリニック,234-0051,神奈川県横浜市港南区日野８－８－７,139.57771464,35.38327825,geocoding,
A140504,医療法人社団成澤会　清水橋クリニック,234-0053,神奈川県横浜市港南区日野中央１－１９－４,139.58377789,35.38956104,geocoding,
A140447,うるうクリニック港南台,234-0054,神奈川県横浜市港南区港南台３－３－１港南台２１４ビルＢ１－０１－Ｂ,139.57851459,35.3750069,geocoding,
A140084,医療法人横浜グリーンクリニック,234-0054,神奈川県横浜市港南区港南台４－２２－９パークハウス港南台１Ｆ,139.57531491,35.3770039,geocoding,
A140340,医療法人　栗木会　遠藤内科,235-0041,神奈川県横浜市磯子区栗木１－２８－２７,139.60555646,35.38270145,geocoding,
A140304,奥田内科,235-0045,神奈川県横浜市磯子区洋光台３－１－１ショップ２７－２階,139.59487967,35.3789985,geocoding,
A140274,川畑内科クリニック,236-0016,神奈川県横浜市金沢区谷津町３４３,139.62293877,35.34273776,geocoding,
A140498,医療法人さくら会　金沢さくら医院,236-0016,神奈川県横浜市金沢区谷津町３５ＶＩＣＳビル３Ｆ・４Ｆ,139.62312213,35.34550127,geocoding,
A140212,医療法人社団　湘南太陽会　鳥居泌尿器科・内科,236-0042,神奈川県横浜市金沢区釜利谷東２－２１－２２　クリニックビル別館,139.6148781,35.34526741,geocoding,
A140460,草川クリニック　内科・循環器内科,236-0053,神奈川県横浜市金沢区能見台通４－１－２Ｆ,139.62886058,35.36078262,geocoding,
A140022,医療法人　優和会　湘南健康管理センター,237-0063,神奈川県横須賀市追浜東町３－５３－１２,139.63061587,35.31713276,geocoding,
